budget_program_identity_id,fiscal_year,account_code,account_name,budget_item_key,display_program_name,normalized_program_name,department_name,normalized_department_name,candidate_budget_book_pages,total_amount_thousand_yen,member_group_count,source_type
bpi_5c0367c2d49c5b32ef0b906f5f033041b75b3a89747355c2046c4833518a2ad2,2026,general,一般会計,2026_general_expenditure_07_02_03,歩道整備（玉川・砧）,歩道整備(玉川・砧),土＊工事第二課,土*工事第二課,423,261300,1,derived
bpi_422a5e9d6be8685cbe000c7f54e68ad1fd5345629be1ca6050bfa0faa0c70e83,2026,general,一般会計,2026_general_expenditure_07_02_03,無電柱化整備（世田谷・北沢・烏山）,無電柱化整備(世田谷・北沢・烏山),土＊工事第一課,土*工事第一課,423,249625,1,derived
bpi_33a533060af44094dd3835ef47a581f429ddc4b517e94bd1fa0946d9fd0652df,2026,general,一般会計,2026_general_expenditure_07_02_03,無電柱化整備（玉川・砧）,無電柱化整備(玉川・砧),土＊工事第二課,土*工事第二課,423,201415,1,derived
bpi_936e69e0d838a4881a745614f2c1b7ce014b57cd43d24e676cbf6c0c3a39b2d9,2026,general,一般会計,2026_general_expenditure_07_02_03,路面改良（世田谷・北沢・烏山）,路面改良(世田谷・北沢・烏山),土＊工事第一課,土*工事第一課,423,961745,1,derived
bpi_f5e83a0fb1a94103c19e8cd15aba04845f2a3a649b7e8e9483d1b23a647acf96,2026,general,一般会計,2026_general_expenditure_07_02_03,路面改良（玉川・砧）,路面改良(玉川・砧),土＊工事第二課,土*工事第二課,423,856964,1,derived
bpi_38af065682dba18fda4e9659757c9aa3ee5026d0def22236c61c484808dd4b78,2026,general,一般会計,2026_general_expenditure_07_02_03,道路事業推進事務,道路事業推進事務,道計＊道路事業推進課,道計*道路事業推進課,423,37746,1,derived
bpi_12549ed9945c853716b309f2271c35adcb52c44f1a0b75a3a937bc14e01d2f31,2026,general,一般会計,2026_general_expenditure_07_02_03,道路建設事務,道路建設事務,道計＊道路計画課,道計*道路計画課,423,13434,1,derived
bpi_d2d24c4997f17041d2c4e6f979b72e3b2a86200c1d111988d353a257c87bfd1c,2026,general,一般会計,2026_general_expenditure_07_02_03,都市型水害対策の推進,都市型水害対策の推進,土＊豪雨・下水道整備課,土*豪雨・下水道整備課,423,58984,1,derived
bpi_f89f952c353b22920d10cdb0f925659aa9f7fbbdfe798f682dcccae1e5c0fc45,2026,general,一般会計,2026_general_expenditure_07_02_03,都市計画道路（拠点整備・下北沢）,都市計画道路(拠点整備・下北沢),道計＊道路計画課,道計*道路計画課,423,41935,1,derived
bpi_da0c09cdd21487a1853b8b2fa9d3d0da1a9ea4de8dda926fdca00e3d48877058,2026,general,一般会計,2026_general_expenditure_07_02_03,都市計画道路用地取得,都市計画道路用地取得,道計＊道路計画課,道計*道路計画課,423,3215932,1,derived
bpi_df2c4f9c9b7d89e3e88ecf19869cb80904fced27b40db7b963916c24e236e261,2026,general,一般会計,2026_general_expenditure_07_02_03,雨水貯留浸透施設整備（世田谷・北沢・烏山）,雨水貯留浸透施設整備(世田谷・北沢・烏山),土＊工事第一課,土*工事第一課,423,18538,1,derived
bpi_acb4bfa1ca69e9cf80d8f0915ec06a5d0848d3532ddf97a5a97c31e82c4dd792,2026,general,一般会計,2026_general_expenditure_07_02_03,雨水貯留浸透施設整備（玉川・砧）,雨水貯留浸透施設整備(玉川・砧),土＊工事第二課,土*工事第二課,423,14435,1,derived
bpi_ba63f306c79ba9300b240e679cc2a1564ef7960fee9c692307f4cc182cfb413c,2026,general,一般会計,2026_general_expenditure_07_02_04,私道整備助成,私道整備助成,土＊工事第一課,土*工事第一課,425,39000,1,derived
bpi_0ec074d3a93a5aa9bcb52378c26f7d032ca032822b1e570d6a596415aa2cec9a,2026,general,一般会計,2026_general_expenditure_07_02_06,交通安全啓発,交通安全啓発,土＊交通安全自転車課,土*交通安全自転車課,425,18714,1,derived
bpi_06c83a9be204d142c0319032e4d186a2c8d4ff6f8c76d390c2b7f1d11257d74d,2026,general,一般会計,2026_general_expenditure_07_02_06,交通安全施設整備（世田谷・北沢・烏山）,交通安全施設整備(世田谷・北沢・烏山),土＊工事第一課,土*工事第一課,425,51914,1,derived
bpi_72c898458126a0e33778e63fd9f0a8330d718c05f5e795e5dc73d4134a2f1bd0,2026,general,一般会計,2026_general_expenditure_07_02_06,交通安全施設整備（玉川・砧）,交通安全施設整備(玉川・砧),土＊工事第二課,土*工事第二課,425,43157,1,derived
bpi_a8d8e5bbc044d05c89e5aa9fb52fe51f57206717c8c35b1b99264efd4dd0cfb0,2026,general,一般会計,2026_general_expenditure_07_02_06,交通安全施設維持管理（世田谷・北沢・烏山）,交通安全施設維持管理(世田谷・北沢・烏山),土＊工事第一課,土*工事第一課,425,121653,1,derived
bpi_1f57ff5a3d4b3c0a9305f6b567879e9232eb0ec12f1a9f2b4797242021f413f3,2026,general,一般会計,2026_general_expenditure_07_02_06,交通安全施設維持管理（玉川・砧）,交通安全施設維持管理(玉川・砧),土＊工事第二課,土*工事第二課,425,77297,1,derived
bpi_f7e9e562a20c43c869a6ae54134beed891d30129370bc08bfc65856718fd57b1,2026,general,一般会計,2026_general_expenditure_07_02_06,放置自転車対策,放置自転車対策,土＊交通安全自転車課,土*交通安全自転車課,425,446568,1,derived
bpi_2fa68ad91536725bb16dbe16d9d5f29ae95887b26f07e5fc9c23fa195a5f57b0,2026,general,一般会計,2026_general_expenditure_07_02_06,自転車等駐車場等整備,自転車等駐車場等整備,土＊交通安全自転車課,土*交通安全自転車課,425,3000,1,derived
bpi_9dde83627ec263a77f8f2f48120a12bf94385a1820d0fc771fbe1dac4528ed4c,2026,general,一般会計,2026_general_expenditure_07_02_06,自転車等駐車場等維持運営,自転車等駐車場等維持運営,土＊交通安全自転車課,土*交通安全自転車課,425,165812,1,derived
bpi_ea379428efcce014d4d0bff3790f21fbfa3ebb4e83a7766d1361fcb8e7df78e4,2026,general,一般会計,2026_general_expenditure_07_02_06,自転車走行環境整備の推進,自転車走行環境整備の推進,土＊交通安全自転車課,土*交通安全自転車課,425,38248,1,derived
bpi_d936772a76ee1e2d3eca406ddda2e6dd7bd3b919206e174f4c1063987ecc38c6,2026,general,一般会計,2026_general_expenditure_07_02_07,ＬＥＤ街路灯新設改良,LED街路灯新設改良,土＊工事第一課,土*工事第一課,425,470198,1,derived
bpi_4e38f8c749ed191c17fce6a0d9fc1568191979d19f9da24d1a672cc1433f0ec5,2026,general,一般会計,2026_general_expenditure_07_02_07,民有防犯灯維持助成,民有防犯灯維持助成,土＊工事第一課,土*工事第一課,425,1134,1,derived
bpi_348ed0bae3a0b5c54dd7e19646af9c70ca6a287fa2457f589aa8d0d25b4fc267,2026,general,一般会計,2026_general_expenditure_07_02_07,街路灯維持管理,街路灯維持管理,土＊工事第一課,土*工事第一課,425,382282,1,derived
bpi_52ff1618a9b22f75a4c83c3f8ae15b1e23e901a180282b7675a1265abb823b55,2026,general,一般会計,2026_general_expenditure_07_02_08,公共下水道枝線建設,公共下水道枝線建設,土＊豪雨・下水道整備課,土*豪雨・下水道整備課,425,428894,1,derived
bpi_5dc7b77742d6852422e575d1c610b35db5559f1ff02bea987eedbc7088e20d81,2026,general,一般会計,2026_general_expenditure_07_02_09,私道排水設備助成,私道排水設備助成,土＊工事第二課,土*工事第二課,425,3500,1,derived
bpi_0b34804cb6dd88c7920baaf921e92f253b3a051a0b6754d3f685bdb48a21ca2f,2026,general,一般会計,2026_general_expenditure_07_02_10,橋梁新設改良,橋梁新設改良,土＊工事第二課,土*工事第二課,427,1411284,1,derived
bpi_25451f5186223c7e69df7ce8f82e8e5ccf9033e740b499ce0ef66c03ef380ac7,2026,general,一般会計,2026_general_expenditure_07_02_10,橋梁点検,橋梁点検,土＊工事第二課,土*工事第二課,427,63129,1,derived
bpi_c59f27a6f45dc87af4981c1c20161fa3cea2b6d45d32d1962c5847a5aa47836a,2026,general,一般会計,2026_general_expenditure_07_03_01,下水道局樋門管理受託,下水道局樋門管理受託,土＊工事第二課,土*工事第二課,429,3753,1,derived
bpi_1d48cede256e01529f08d737da53766a9c533c31df68714dd2f4312441c2a460,2026,general,一般会計,2026_general_expenditure_07_03_01,水防対策,水防対策,土＊土木計画調整課,土*土木計画調整課,429,23361,1,derived
bpi_ecd712539398c5522416957716c12b9ba3bd5dce72f9cfbaa16e58cd9b98515d,2026,general,一般会計,2026_general_expenditure_07_03_01,水防対策（世田谷・北沢・烏山）,水防対策(世田谷・北沢・烏山),土＊工事第一課,土*工事第一課,429,1041,1,derived
bpi_40e5833575d31d55388217895c49925d0eebdcdee645c8344a49ef5d5c56dc6b,2026,general,一般会計,2026_general_expenditure_07_03_01,水防対策（玉川・砧）,水防対策(玉川・砧),土＊工事第二課,土*工事第二課,429,1946,1,derived
bpi_6b2d79636a06e2430aca597b5fa4037d315d12cb1039d890983a85a7f475a772,2026,general,一般会計,2026_general_expenditure_07_03_01,河川・水路維持管理（世田谷・北沢・烏山）,河川・水路維持管理(世田谷・北沢・烏山),土＊工事第一課,土*工事第一課,429,47200,1,derived
bpi_c683bf380fec5add0a3b4b26146d4556b7d8ca7df8a6eaaa8faed497e8bfbcc4,2026,general,一般会計,2026_general_expenditure_07_03_01,河川・水路維持管理（玉川・砧）,河川・水路維持管理(玉川・砧),土＊工事第二課,土*工事第二課,429,177330,1,derived
bpi_087a3eb0853f8be313f6a1d6a2c7694afc0fd524713b04be8d97709a80e6ba26,2026,general,一般会計,2026_general_expenditure_07_03_05,河川・水路整備（世田谷・北沢・烏山）,河川・水路整備(世田谷・北沢・烏山),土＊工事第一課,土*工事第一課,429,11009,1,derived
bpi_e5e5dabe1b8f63938ebd282367449637c86f5f5d66f4923448f92f5f140329e2,2026,general,一般会計,2026_general_expenditure_07_03_05,河川・水路整備（玉川・砧）,河川・水路整備(玉川・砧),土＊工事第二課,土*工事第二課,429,80340,1,derived
bpi_8639f2cdcc456b24c03d99f8e751db547469c18321797a2b5096912620690f09,2026,general,一般会計,2026_general_expenditure_07_04_01,みどり３３推進担当部庶務事務,みどり33推進担当部庶務事務,みどり３３＊みどり政策課,みどり33*みどり政策課,431,3616,1,derived
bpi_b5e30635cd3ac5636755ccfbcc4c0763dec83ab18ab234875a7b4adc63c51bb0,2026,general,一般会計,2026_general_expenditure_07_04_01,ミニＳＬ管理運営,ミニSL管理運営,みどり３３＊公園緑地課,みどり33*公園緑地課,431,53937,1,derived
bpi_f7529051efff04177f53f94110d58d9e502973971632f248ead2c4f304727c22,2026,general,一般会計,2026_general_expenditure_07_04_01,公園プール維持運営,公園プール維持運営,みどり３３＊公園緑地課,みどり33*公園緑地課,431,71459,1,derived
bpi_09d3870d14aac465d638f58e958e4113a78851829efeb7ba88c02cc4ef6fd509,2026,general,一般会計,2026_general_expenditure_07_04_01,公園・身近な広場維持運営,公園・身近な広場維持運営,みどり３３＊公園緑地課,みどり33*公園緑地課,431,3578985,1,derived
bpi_537cac7e1f33b75fb202dbfec8ddac996d59c08439024e5ea670d24533955c88,2026,general,一般会計,2026_general_expenditure_07_04_01,公園事務,公園事務,みどり３３＊公園緑地課,みどり33*公園緑地課,431,29092,1,derived
bpi_4a36b092eb3a237461040e6c0341150fc7fdb95e370ba266f205914960a55fcb,2026,general,一般会計,2026_general_expenditure_07_04_01,多摩川玉堤広場維持管理,多摩川玉堤広場維持管理,みどり３３＊公園緑地課,みどり33*公園緑地課,431,112102,1,derived
bpi_81a1df963d1a7b2afc2c028d5899df5f85f0e78ee8da87791eb457a3dfe3837a,2026,general,一般会計,2026_general_expenditure_07_04_01,崖線樹林地保全管理,崖線樹林地保全管理,みどり３３＊公園緑地課,みどり33*公園緑地課,431,113670,1,derived
bpi_09f7661ddc631e2a700570fbe09e434626cd9b09c1ac0f1ad6c47f78e7bb0107,2026,general,一般会計,2026_general_expenditure_07_04_01,農業公園維持運営,農業公園維持運営,みどり３３＊公園緑地課,みどり33*公園緑地課,431,100069,1,derived
bpi_754daa2204c3668a7b02356f0aea10473a0b0a802f1c6d7c6d26e37591f81ba0,2026,general,一般会計,2026_general_expenditure_07_04_02,公園・身近な広場改修,公園・身近な広場改修,みどり３３＊公園緑地課,みどり33*公園緑地課,433,346759,1,derived
bpi_91675a8aa0cff4b45d59f28cb96d43ead49684d25d0e1b8ff3933891522c6979,2026,general,一般会計,2026_general_expenditure_07_04_02,公園新設,公園新設,みどり３３＊公園緑地課,みどり33*公園緑地課,433,208152,1,derived
bpi_ce720411b75ae5899b46cd419717f8bde68af21c822bb2d7f2e57f1093a940af,2026,general,一般会計,2026_general_expenditure_07_04_02,公園用地買収,公園用地買収,み３３＊公園利活用推進課,み33*公園利活用推進課,433,3495859,1,derived
bpi_2073b54f96f42cdf315b2f6d36636067341f2105e1ba4f089a77c0e667da4bdf,2026,general,一般会計,2026_general_expenditure_07_04_02,大規模公園改修,大規模公園改修,みどり３３＊公園緑地課,みどり33*公園緑地課,433,1441754,1,derived
bpi_b0cf20468e59d0256ba0f1d63d384f668ede42691eda37c079a34e0595a12ad7,2026,general,一般会計,2026_general_expenditure_07_04_02,緑道整備,緑道整備,みどり３３＊公園緑地課,みどり33*公園緑地課,433,22170,1,derived
bpi_6fd1c10831e17401b2f417caa9cb5c12a62a995d92b5dd5b3d9a7a74b5517015,2026,general,一般会計,2026_general_expenditure_07_04_05,みどりのトラスト基金積立金,みどりのトラスト基金積立金,みどり３３＊みどり政策課,みどり33*みどり政策課,433,109193,1,derived
bpi_cfc2b8f168fa5bc665eb1564718678b99e19a7a6144fcf342a25d3dadc4a77ff,2026,general,一般会計,2026_general_expenditure_07_04_05,地下水湧水保全対策,地下水湧水保全対策,みどり３３＊みどり政策課,みどり33*みどり政策課,433,9572,1,derived
bpi_0ecfe84b78f88167d4299e6e25396fc0a406662137582155e3afccffb1fa626f,2026,general,一般会計,2026_general_expenditure_07_04_05,地域緑化促進,地域緑化促進,みどり３３＊みどり政策課,みどり33*みどり政策課,433,17996,1,derived
bpi_239283c9ea26f0f764a2b27b21b4ecf439b7519bea27b70177530bd5f1180e69,2026,general,一般会計,2026_general_expenditure_07_04_05,樹木・樹林地の保護,樹木・樹林地の保護,みどり３３＊みどり政策課,みどり33*みどり政策課,433,179137,1,derived
bpi_7562d6d94dac8674dba9064a2331fbe7c08d739f3b46d8713fbf8b8d69cbf8f7,2026,general,一般会計,2026_general_expenditure_07_04_05,特別保護区保護管理,特別保護区保護管理,みどり３３＊みどり政策課,みどり33*みどり政策課,433,19698,1,derived
bpi_634c2775546f5bad88084d4569353f989df52cd65386a957dcaedebb4652dcb4,2026,general,一般会計,2026_general_expenditure_07_04_05,緑と水のまちづくり,緑と水のまちづくり,みどり３３＊みどり政策課,みどり33*みどり政策課,433,127901,1,derived
bpi_0743cfe2bd3660b9f1982adfa4b6116bd62cc5d3a9615002c42a7c0351affa0e,2026,general,一般会計,2026_general_expenditure_07_04_06,公衆トイレ維持管理,公衆トイレ維持管理,みどり３３＊公園緑地課,みどり33*公園緑地課,433,35133,1,derived
bpi_841b72fd8e533a2020a8283085ab144a316903882bcff4467726479991ff6e8d,2026,general,一般会計,2026_general_expenditure_07_05_01,中高層建築物紛争調整,中高層建築物紛争調整,都政＊建築調整課,都政*建築調整課,435,405,1,derived
bpi_ceba32d2896c0b79cc87f23b0b11c83443b5564545d248c2c8bf8365882710b7,2026,general,一般会計,2026_general_expenditure_07_05_01,建築物耐震診断・補強工事,建築物耐震診断・補強工事,防街＊防災街づくり課,防街*防災街づくり課,435,478366,1,derived
bpi_b5f73ed2c757baa8ed2f1d5876e6d6332b8586023e49260d03f49056f5325ba2,2026,general,一般会計,2026_general_expenditure_07_05_01,建築行政事務,建築行政事務,都政＊建築調整課,都政*建築調整課,435,7051,1,derived
bpi_5d37f920909a0bc14c35642ba9088fb14ad8d5accc3e9d4f933e70c2a6894b27,2026,general,一般会計,2026_general_expenditure_07_05_01,民間建築敷地の安全促進,民間建築敷地の安全促進,防街＊市街地整備課,防街*市街地整備課,435,22906,1,derived
bpi_1af30136bafb404ae125ea33b86968077d25d97e9b4bda20f8be3c3197375cc2,2026,general,一般会計,2026_general_expenditure_07_05_01,特殊建築物定期報告,特殊建築物定期報告,防街＊建築安全課,防街*建築安全課,435,11548,1,derived
bpi_3e01729c012cd24c22b7010b25ac12d30196a2c93bd52d694c4cd6ec25c67f64,2026,general,一般会計,2026_general_expenditure_07_05_01,空家等対策事業運営,空家等対策事業運営,防街＊建築安全課,防街*建築安全課,435,19299,1,derived
