revenue_section_id,revenue_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,previous_amount_thousand_yen,current_amount_thousand_yen,diff_amount_thousand_yen,allocated_amount_thousand_yen,unallocated_amount_thousand_yen,general_revenue_thousand_yen,specific_revenue_thousand_yen,special_account_revenue_thousand_yen,detail_count,validation_status,source_type
rs_2026_general_revenue_14_02_07_62,2026_general_revenue_14_02_07,2026,general,一般会計,revenue,14,都支出金,02,都補助金,07,教育費補助金,62,朝の子供の居場所づくり事業費補助金,0,15560,15560,15560,0,0,15560,0,1,ok,derived
rs_2026_general_revenue_14_02_07_63,2026_general_revenue_14_02_07,2026,general,一般会計,revenue,14,都支出金,02,都補助金,07,教育費補助金,63,地域学校協働活動推進事業,0,33538,33538,33538,0,0,33538,0,1,ok,derived
rs_2026_general_revenue_14_02_07_64,2026_general_revenue_14_02_07,2026,general,一般会計,revenue,14,都支出金,02,都補助金,07,教育費補助金,64,公立学校施設防災機能強化支援事業補助金,0,158583,158583,158583,0,0,158583,0,3,ok,derived
rs_2026_general_revenue_14_02_07_65,2026_general_revenue_14_02_07,2026,general,一般会計,revenue,14,都支出金,02,都補助金,07,教育費補助金,65,東京都教育支援体制整備事業費補助金,0,30280,30280,30280,0,0,30280,0,3,ok,derived
rs_2026_general_revenue_14_02_08_02,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,02,保育力強化事業補助金,97645,105843,8198,105843,0,0,105843,0,3,ok,derived
rs_2026_general_revenue_14_02_08_04,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,04,介護予防・フレイル予防推進員配置事業補助金,7959,7763,-196,7763,0,0,7763,0,2,ok,derived
rs_2026_general_revenue_14_02_08_08,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,08,未就園児等全戸訪問事業,891,441,-450,441,0,0,441,0,1,ok,derived
rs_2026_general_revenue_14_02_08_10,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,10,とうきょうママパパ応援事業,241356,201687,-39669,201687,0,0,201687,0,9,ok,derived
rs_2026_general_revenue_14_02_08_11,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,11,認証保育所１歳児受入促進事業,18596,25667,7071,25667,0,0,25667,0,1,ok,derived
rs_2026_general_revenue_14_02_08_14,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,14,地域少子化対策重点推進交付金,2481,2689,208,2689,0,0,2689,0,1,ok,derived
rs_2026_general_revenue_14_02_08_16,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,16,重層的支援体制整備事業,520930,556667,35737,556667,0,0,556667,0,21,ok,derived
rs_2026_general_revenue_14_02_08_20,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,20,東京都子供・子育て支援交付金,4500,103700,99200,103700,0,0,103700,0,1,ok,derived
rs_2026_general_revenue_14_02_08_21,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,21,医療的ケア児及び重症心身障害児の放課後等支援事業補助金,5000,5000,0,5000,0,0,5000,0,1,ok,derived
rs_2026_general_revenue_14_02_08_22,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,22,児童相談所設置区における児童福祉施設等整備費補助事業,0,0,0,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_general_revenue_14_02_08_23,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,23,都型学童クラブ事業,24528,8184,-16344,8184,0,0,8184,0,1,ok,derived
rs_2026_general_revenue_14_02_08_24,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,24,医療的ケア児保育支援事業,2099,1972,-127,1972,0,0,1972,0,1,ok,derived
rs_2026_general_revenue_14_02_08_31,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,31,在宅レスパイト・就労等支援事業,14608,23131,8523,23131,0,0,23131,0,1,ok,derived
rs_2026_general_revenue_14_02_08_33,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,33,高校生等医療費助成事業,652992,439944,-213048,439944,0,0,439944,0,1,ok,derived
rs_2026_general_revenue_14_02_08_34,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,34,受験生チャレンジ支援貸付窓口の運営事業,9399,9799,400,9799,0,0,9799,0,1,ok,derived
rs_2026_general_revenue_14_02_08_35,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,35,一時預かり事業・定期利用保育事業,18263,31371,13108,31371,0,0,31371,0,2,ok,derived
rs_2026_general_revenue_14_02_08_37,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,37,東京都地域人材確保総合支援事業,6983,7054,71,7054,0,0,7054,0,3,ok,derived
rs_2026_general_revenue_14_02_08_41,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,41,保育所等物価高騰緊急対策事業,0,0,0,0,0,0,0,0,8,ok_zero_amount,derived
rs_2026_general_revenue_14_02_08_46,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,46,子供・長寿・居場所区市町村包括補助事業,97929,42672,-55257,42672,0,0,42672,0,4,ok,derived
rs_2026_general_revenue_14_02_08_47,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,47,養育費確保支援事業,533,0,-533,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_general_revenue_14_02_08_48,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,48,多様な他者との関わりの機会の創出事業費補助金,694274,587087,-107187,587087,0,0,587087,0,7,ok,derived
rs_2026_general_revenue_14_02_08_49,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,49,ファミリー・アテンダント先進事例創出事業補助金,453679,390713,-62966,390713,0,0,390713,0,1,ok,derived
rs_2026_general_revenue_14_02_08_50,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,50,保育補助者雇上強化事業,35023,65506,30483,65506,0,0,65506,0,1,ok,derived
rs_2026_general_revenue_14_02_08_51,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,51,母子保健支援事業,597,1120,523,1120,0,0,1120,0,1,ok,derived
rs_2026_general_revenue_14_02_08_53,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,53,ヤングケアラー・コーディネーター配置促進事業,1895,0,-1895,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_general_revenue_14_02_08_54,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,54,障害者日中活動系サービス推進事業補助金,344752,337432,-7320,337432,0,0,337432,0,3,ok,derived
rs_2026_general_revenue_14_02_08_55,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,55,児童館環境整備事業,63892,0,-63892,0,0,0,0,0,4,ok_zero_amount,derived
rs_2026_general_revenue_14_02_08_56,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,56,児童虐待防止等対策総合支援事業費,1393,1393,0,1393,0,0,1393,0,2,ok,derived
rs_2026_general_revenue_14_02_08_59,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,59,区市町村発達検査体制整備支援事業,5000,10000,5000,10000,0,0,10000,0,2,ok,derived
rs_2026_general_revenue_14_02_08_60,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,60,高齢者聞こえのコミュニケーション支援事業,16784,16493,-291,16493,0,0,16493,0,2,ok,derived
rs_2026_general_revenue_14_02_08_62,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,62,子供食堂推進事業,22150,21520,-630,21520,0,0,21520,0,1,ok,derived
rs_2026_general_revenue_14_02_08_63,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,63,認証保育所運営費等補助金,25000,20042,-4958,20042,0,0,20042,0,1,ok,derived
rs_2026_general_revenue_14_02_08_64,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,64,認証保育所障害児受入促進事業,17611,17706,95,17706,0,0,17706,0,1,ok,derived
rs_2026_general_revenue_14_02_08_65,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,65,学童クラブ整備費補助金,46537,130744,84207,130744,0,0,130744,0,1,ok,derived
rs_2026_general_revenue_14_02_08_66,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,66,認知症の人の社会参加推進事業補助金,6721,6952,231,6952,0,0,6952,0,2,ok,derived
rs_2026_general_revenue_14_02_08_67,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,67,社会福祉施設等への非常用電源等整備促進事業,17571,0,-17571,0,0,0,0,0,3,ok_zero_amount,derived
rs_2026_general_revenue_14_02_08_68,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,68,子供家庭支援区市町村包括補助事業（２）,105549,188885,83336,188885,0,0,188885,0,7,ok,derived
rs_2026_general_revenue_14_02_08_69,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,69,子供の未来を育む「体験活動」推進区市町村支援事業,4081,6553,2472,6553,0,0,6553,0,7,ok,derived
rs_2026_general_revenue_14_02_08_70,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,70,認証学童クラブ制度事業補助金,0,120699,120699,120699,0,0,120699,0,1,ok,derived
rs_2026_general_revenue_14_02_08_72,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,72,子育て世帯訪問支援利用者負担軽減事業,3409,13985,10576,13985,0,0,13985,0,2,ok,derived
rs_2026_general_revenue_14_02_08_74,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,74,児童発達支援事業所等利用支援事業,0,8280,8280,8280,0,0,8280,0,1,ok,derived
rs_2026_general_revenue_14_02_08_75,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,75,保育所等利用世帯負担軽減事業,0,5204167,5204167,5204167,0,0,5204167,0,5,ok,derived
rs_2026_general_revenue_14_02_08_78,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,78,子供・若者自立等支援体制整備事業,0,6000,6000,6000,0,0,6000,0,1,ok,derived
rs_2026_general_revenue_14_02_08_79,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,79,地域におけるケアプランデータ連携システム活用促進事業,0,29828,29828,29828,0,0,29828,0,1,ok,derived
rs_2026_general_revenue_14_02_08_80,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,80,ベビーシッター利用支援事業,0,392935,392935,392935,0,0,392935,0,2,ok,derived
rs_2026_general_revenue_14_02_08_81,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,81,要支援家庭を対象としたショートステイ事業,0,0,0,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_general_revenue_14_02_08_82,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,82,要支援家庭を対象としたショートステイ事業,0,5060,5060,5060,0,0,5060,0,1,ok,derived
rs_2026_general_revenue_14_02_08_83,2026_general_revenue_14_02_08,2026,general,一般会計,revenue,14,都支出金,02,都補助金,08,民生費補助金（２）,83,認知症サポート検診事業補助金,0,3340,3340,3340,0,0,3340,0,2,ok,derived
rs_2026_general_revenue_14_03_01_01,2026_general_revenue_14_03_01,2026,general,一般会計,revenue,14,都支出金,03,都委託金,01,総務費委託金,01,徴税費,1851808,1925292,73484,1925292,0,0,1925292,0,1,ok,derived
rs_2026_general_revenue_14_03_01_02,2026_general_revenue_14_03_01,2026,general,一般会計,revenue,14,都支出金,03,都委託金,01,総務費委託金,02,自衛隊員募集費,200,200,0,200,0,0,200,0,1,ok,derived
rs_2026_general_revenue_14_03_01_03,2026_general_revenue_14_03_01,2026,general,一般会計,revenue,14,都支出金,03,都委託金,01,総務費委託金,03,統計費,704743,97544,-607199,97544,0,0,97544,0,3,ok,derived
rs_2026_general_revenue_14_03_01_04,2026_general_revenue_14_03_01,2026,general,一般会計,revenue,14,都支出金,03,都委託金,01,総務費委託金,04,住民記録費,1511,1510,-1,1510,0,0,1510,0,1,ok,derived
rs_2026_general_revenue_14_03_01_05,2026_general_revenue_14_03_01,2026,general,一般会計,revenue,14,都支出金,03,都委託金,01,総務費委託金,05,戸籍統計費,722,722,0,722,0,0,722,0,1,ok,derived
rs_2026_general_revenue_14_03_01_07,2026_general_revenue_14_03_01,2026,general,一般会計,revenue,14,都支出金,03,都委託金,01,総務費委託金,07,地方選挙費,321693,0,-321693,0,0,0,0,0,2,ok_zero_amount,derived
rs_2026_general_revenue_14_03_01_08,2026_general_revenue_14_03_01,2026,general,一般会計,revenue,14,都支出金,03,都委託金,01,総務費委託金,08,参議院議員選挙費,412517,0,-412517,0,0,0,0,0,2,ok_zero_amount,derived
rs_2026_general_revenue_14_03_01_12,2026_general_revenue_14_03_01,2026,general,一般会計,revenue,14,都支出金,03,都委託金,01,総務費委託金,12,在外選挙人名簿登録費,767,450,-317,450,0,0,450,0,1,ok,derived
rs_2026_general_revenue_14_03_01_13,2026_general_revenue_14_03_01,2026,general,一般会計,revenue,14,都支出金,03,都委託金,01,総務費委託金,13,事務処理特例交付金,524222,512508,-11714,512508,0,0,512508,0,5,ok,derived
rs_2026_general_revenue_14_03_02_01,2026_general_revenue_14_03_02,2026,general,一般会計,revenue,14,都支出金,03,都委託金,02,衛生費委託金,01,衛生統計費,2029,3627,1598,3627,0,0,3627,0,2,ok,derived
rs_2026_general_revenue_14_03_02_02,2026_general_revenue_14_03_02,2026,general,一般会計,revenue,14,都支出金,03,都委託金,02,衛生費委託金,02,医療費助成事務費,22326,25030,2704,25030,0,0,25030,0,2,ok,derived
rs_2026_general_revenue_14_03_03_01,2026_general_revenue_14_03_03,2026,general,一般会計,revenue,14,都支出金,03,都委託金,03,民生費委託金,01,民生統計費,0,4146,4146,4146,0,0,4146,0,1,ok,derived
rs_2026_general_revenue_14_03_03_02,2026_general_revenue_14_03_03,2026,general,一般会計,revenue,14,都支出金,03,都委託金,03,民生費委託金,02,無料乗車券発行事務費,255,259,4,259,0,0,259,0,1,ok,derived
rs_2026_general_revenue_14_03_03_09,2026_general_revenue_14_03_03,2026,general,一般会計,revenue,14,都支出金,03,都委託金,03,民生費委託金,09,全国ひとり親世帯等調査費,0,25,25,25,0,0,25,0,1,ok,derived
rs_2026_general_revenue_14_03_04_01,2026_general_revenue_14_03_04,2026,general,一般会計,revenue,14,都支出金,03,都委託金,04,土木費委託金,01,建設統計費,415,0,-415,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_general_revenue_14_03_04_02,2026_general_revenue_14_03_04,2026,general,一般会計,revenue,14,都支出金,03,都委託金,04,土木費委託金,02,建築行政費,44,42,-2,42,0,0,42,0,1,ok,derived
rs_2026_general_revenue_14_03_04_03,2026_general_revenue_14_03_04,2026,general,一般会計,revenue,14,都支出金,03,都委託金,04,土木費委託金,03,水門管理費,9134,9462,328,9462,0,0,9462,0,1,ok,derived
rs_2026_general_revenue_14_03_04_06,2026_general_revenue_14_03_04,2026,general,一般会計,revenue,14,都支出金,03,都委託金,04,土木費委託金,06,側溝施設管理,9133,9728,595,9728,0,0,9728,0,2,ok,derived
rs_2026_general_revenue_14_03_07_02,2026_general_revenue_14_03_07,2026,general,一般会計,revenue,14,都支出金,03,都委託金,07,教育費委託金,02,研修・研究費,1772,2441,669,2441,0,0,2441,0,7,ok,derived
rs_2026_general_revenue_14_03_07_08,2026_general_revenue_14_03_07,2026,general,一般会計,revenue,14,都支出金,03,都委託金,07,教育費委託金,08,会計年度任用職員報酬,33210,36687,3477,36687,0,0,36687,0,2,ok,derived
rs_2026_general_revenue_15_01_01_01,2026_general_revenue_15_01_01,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,01,財産貸付収入,01,職員住宅,10249,9873,-376,9873,0,0,9873,0,1,ok,derived
rs_2026_general_revenue_15_01_01_03,2026_general_revenue_15_01_01,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,01,財産貸付収入,03,建物貸付,90507,94378,3871,46766,47612,47612,46766,0,27,ok,derived
rs_2026_general_revenue_15_01_01_04,2026_general_revenue_15_01_01,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,01,財産貸付収入,04,土地貸付,255916,284384,28468,169138,115246,115246,169138,0,40,ok,derived
rs_2026_general_revenue_15_01_01_05,2026_general_revenue_15_01_01,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,01,財産貸付収入,05,物品貸付,36,21,-15,21,0,0,21,0,1,ok,derived
rs_2026_general_revenue_15_01_01_06,2026_general_revenue_15_01_01,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,01,財産貸付収入,06,広告板貸付,2970,2970,0,2970,0,0,2970,0,1,ok,derived
rs_2026_general_revenue_15_01_02_02,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,02,基金利子,404182,980757,576575,980757,0,0,980757,0,18,ok,derived
rs_2026_general_revenue_15_01_02_03,2026_general_revenue_15_01_02,2026,general,一般会計,revenue,15,財産収入,01,財産運用収入,02,利子及配当金,03,株式配当金,54384,58061,3677,0,58061,58061,0,0,1,ok,derived
rs_2026_general_revenue_15_02_01_01,2026_general_revenue_15_02_01,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,01,不動産売払収入,01,土地,206500,692277,485777,0,692277,692277,0,0,2,ok,derived
rs_2026_general_revenue_15_02_02_01,2026_general_revenue_15_02_02,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,02,物品売払収入,01,不用品売払,1161111,863264,-297847,846295,16969,16969,846295,0,14,ok,derived
rs_2026_general_revenue_15_02_02_02,2026_general_revenue_15_02_02,2026,general,一般会計,revenue,15,財産収入,02,財産売払収入,02,物品売払収入,02,物品売払,649,649,0,649,0,0,649,0,3,ok,derived
rs_2026_general_revenue_16_01_01_01,2026_general_revenue_16_01_01,2026,general,一般会計,revenue,16,寄附金,01,寄附金,01,一般寄附金,01,一般寄附金,300000,300000,0,0,300000,300000,0,0,1,ok,derived
rs_2026_general_revenue_16_01_02_01,2026_general_revenue_16_01_02,2026,general,一般会計,revenue,16,寄附金,01,寄附金,02,指定寄附金,01,総務費,70658,77943,7285,77943,0,0,77943,0,8,ok,derived
rs_2026_general_revenue_16_01_02_02,2026_general_revenue_16_01_02,2026,general,一般会計,revenue,16,寄附金,01,寄附金,02,指定寄附金,02,土木費,55379,35023,-20356,35023,0,0,35023,0,3,ok,derived
rs_2026_general_revenue_16_01_02_03,2026_general_revenue_16_01_02,2026,general,一般会計,revenue,16,寄附金,01,寄附金,02,指定寄附金,03,民生費,249385,254356,4971,254356,0,0,254356,0,5,ok,derived
rs_2026_general_revenue_16_01_02_04,2026_general_revenue_16_01_02,2026,general,一般会計,revenue,16,寄附金,01,寄附金,02,指定寄附金,04,教育費,11578,24352,12774,24352,0,0,24352,0,4,ok,derived
rs_2026_general_revenue_16_01_02_05,2026_general_revenue_16_01_02,2026,general,一般会計,revenue,16,寄附金,01,寄附金,02,指定寄附金,05,環境費,13000,8326,-4674,8326,0,0,8326,0,1,ok,derived
rs_2026_general_revenue_17_01_01_01,2026_general_revenue_17_01_01,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,01,減債基金繰入金,01,特別区債償還,1094698,0,-1094698,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_general_revenue_17_01_06_01,2026_general_revenue_17_01_06,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,06,義務教育施設整備基金繰入金,01,義務教育,800000,3459834,2659834,3459834,0,0,3459834,0,4,ok,derived
rs_2026_general_revenue_17_01_10_01,2026_general_revenue_17_01_10,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,10,都市整備基金繰入金,01,都市整備基金繰入金,2750000,2300000,-450000,2300000,0,0,2300000,0,7,ok,derived
rs_2026_general_revenue_17_01_15_01,2026_general_revenue_17_01_15,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,15,財政調整基金繰入金,01,財政調整,0,0,0,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_general_revenue_17_01_16_04,2026_general_revenue_17_01_16,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,16,地域保健福祉等推進基金繰入金,04,市民活動の促進,13180,15300,2120,15300,0,0,15300,0,1,ok,derived
rs_2026_general_revenue_17_01_16_10,2026_general_revenue_17_01_16,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,16,地域保健福祉等推進基金繰入金,10,地域福祉活動等促進事業,16000,17700,1700,17700,0,0,17700,0,1,ok,derived
rs_2026_general_revenue_17_01_16_12,2026_general_revenue_17_01_16,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,16,地域保健福祉等推進基金繰入金,12,障害者施設受注拡大・工賃向上推進事業,29000,17000,-12000,17000,0,0,17000,0,1,ok,derived
rs_2026_general_revenue_17_01_16_16,2026_general_revenue_17_01_16,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,16,地域保健福祉等推進基金繰入金,16,合理的配慮提供支援助成事業,1200,1200,0,1200,0,0,1200,0,1,ok,derived
rs_2026_general_revenue_17_01_16_19,2026_general_revenue_17_01_16,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,16,地域保健福祉等推進基金繰入金,19,介護人材確保支援事業,101358,68727,-32631,68727,0,0,68727,0,1,ok,derived
rs_2026_general_revenue_17_01_16_25,2026_general_revenue_17_01_16,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,16,地域保健福祉等推進基金繰入金,25,人と動物との共生推進事業,4010,6510,2500,6510,0,0,6510,0,1,ok,derived
rs_2026_general_revenue_17_01_16_26,2026_general_revenue_17_01_16,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,16,地域保健福祉等推進基金繰入金,26,ひきこもり対策,9765,15691,5926,15691,0,0,15691,0,2,ok,derived
rs_2026_general_revenue_17_01_16_27,2026_general_revenue_17_01_16,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,16,地域保健福祉等推進基金繰入金,27,福祉人材確保支援事業,4425,7899,3474,7899,0,0,7899,0,1,ok,derived
rs_2026_general_revenue_17_01_16_28,2026_general_revenue_17_01_16,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,16,地域保健福祉等推進基金繰入金,28,多世代食堂支援事業,2000,1800,-200,1800,0,0,1800,0,1,ok,derived
rs_2026_general_revenue_17_01_16_29,2026_general_revenue_17_01_16,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,16,地域保健福祉等推進基金繰入金,29,若者支援事業運営,20000,23024,3024,23024,0,0,23024,0,1,ok,derived
rs_2026_general_revenue_17_01_21_01,2026_general_revenue_17_01_21,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,21,住宅基金繰入金,01,住宅基金繰入金,669359,555623,-113736,555623,0,0,555623,0,1,ok,derived
rs_2026_general_revenue_17_01_22_01,2026_general_revenue_17_01_22,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,22,国際平和交流基金繰入金,01,国際平和交流,2020,7553,5533,7553,0,0,7553,0,3,ok,derived
rs_2026_general_revenue_17_01_35_01,2026_general_revenue_17_01_35,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,35,庁舎等建設等基金繰入金,01,庁舎建設,3527000,5887860,2360860,5887860,0,0,5887860,0,1,ok,derived
rs_2026_general_revenue_17_01_35_07,2026_general_revenue_17_01_35,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,35,庁舎等建設等基金繰入金,07,図書館整備,700000,0,-700000,0,0,0,0,0,1,ok_zero_amount,derived
rs_2026_general_revenue_17_01_36_01,2026_general_revenue_17_01_36,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,36,文化振興基金繰入金,01,文化振興,2600,4600,2000,4600,0,0,4600,0,1,ok,derived
rs_2026_general_revenue_17_01_38_01,2026_general_revenue_17_01_38,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,38,子ども・若者基金繰入金,01,子ども・若者基金,31343,49634,18291,49634,0,0,49634,0,9,ok,derived
rs_2026_general_revenue_17_01_40_01,2026_general_revenue_17_01_40,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,40,災害対策基金繰入金,01,災害対策基金繰入金,464936,53425,-411511,53425,0,0,53425,0,14,ok,derived
rs_2026_general_revenue_17_01_41_01,2026_general_revenue_17_01_41,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,41,みどりのトラスト基金繰入金,01,みどりのトラスト基金,1172546,1258518,85972,1258518,0,0,1258518,0,8,ok,derived
rs_2026_general_revenue_17_01_43_01,2026_general_revenue_17_01_43,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,43,スポーツ推進基金繰入金,01,スポーツ推進基金,201680,796,-200884,796,0,0,796,0,4,ok,derived
rs_2026_general_revenue_17_01_45_01,2026_general_revenue_17_01_45,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,45,世田谷遊びと学びの教育基金繰入金,01,世田谷遊びと学びの教育基金,4605,5476,871,5476,0,0,5476,0,3,ok,derived
rs_2026_general_revenue_17_01_46_01,2026_general_revenue_17_01_46,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,46,医療的ケア児の笑顔を支える基金繰入金,01,医療的ケア児の笑顔を支える基金,12240,33189,20949,33189,0,0,33189,0,1,ok,derived
rs_2026_general_revenue_17_01_47_01,2026_general_revenue_17_01_47,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,47,気候危機対策基金繰入金,01,気候危機対策基金,59199,54355,-4844,54355,0,0,54355,0,5,ok,derived
rs_2026_general_revenue_17_01_48_01,2026_general_revenue_17_01_48,2026,general,一般会計,revenue,17,繰入金,01,基金繰入金,48,児童養護施設退所者等奨学・自立支援基金繰入金,01,児童養護施設退所者等奨学・自立支援基金繰入金,46522,40101,-6421,40101,0,0,40101,0,1,ok,derived
