revenue_detail_id,revenue_section_id,revenue_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,saisetsu_code,saisetsu_name,department_code,department_name,source_revenue_number,source_revenue_number_name,source_funding_category_code,source_funding_category_name,funding_nature,previous_amount_thousand_yen,requested_amount_thousand_yen,estimated_amount_thousand_yen,current_amount_thousand_yen,allocated_amount_thousand_yen,unallocated_amount_thousand_yen,request_content,assessment_content,is_zero_amount,source_type,source_file,source_row_number
rd_2026_general_revenue_12_01_01_05_14_2135100000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,14,桜丘区民センター,2135100000,世支＊地域振興課,58,使用料総務施設桜丘区民センター,3,使用料,specific,56,58,58,58,58,0,,,false,official_csv,ippansainyu.csv,16745
rd_2026_general_revenue_12_01_01_05_15_2135100000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,15,世田谷地域地区会館,2135100000,世支＊地域振興課,59,使用料総務施設世田谷地域地区会館,3,使用料,specific,240,251,251,251,251,0,,,false,official_csv,ippansainyu.csv,16746
rd_2026_general_revenue_12_01_01_05_17_2535100000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,17,烏山地域地区会館,2535100000,烏支＊地域振興課,60,使用料総務施設烏山地域地区会館,3,使用料,specific,467,151,151,151,151,0,,,false,official_csv,ippansainyu.csv,16866
rd_2026_general_revenue_12_01_01_05_18_2235100000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,18,北沢タウンホール,2235100000,北支＊地域振興課,61,使用料総務施設北沢タウンホール,3,使用料,specific,5000,5800,5800,5800,5800,0,,,false,official_csv,ippansainyu.csv,16779
rd_2026_general_revenue_12_01_01_05_20_3405450000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,20,男女共同参画センター研修室,3405450000,生政＊人権男女共同参画課,62,使用料総務施設男女共同参画センター研修室,3,使用料,specific,621,600,600,600,600,0,,,false,official_csv,ippansainyu.csv,17063
rd_2026_general_revenue_12_01_01_05_25_2235100000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,25,北沢地域地区会館,2235100000,北支＊地域振興課,64,使用料総務施設北沢地域地区会館,3,使用料,specific,222,0,0,0,0,0,,,true,official_csv,ippansainyu.csv,16780
rd_2026_general_revenue_12_01_01_05_34_2535100000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,34,粕谷区民センター,2535100000,烏支＊地域振興課,65,使用料総務施設粕谷区民センター,3,使用料,specific,89,92,92,92,92,0,,,false,official_csv,ippansainyu.csv,16867
rd_2026_general_revenue_12_01_01_05_41_2435100000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,41,砧総合支所,2435100000,砧支＊地域振興課,71,使用料総務施設砧総合支所,3,使用料,specific,132,204,204,204,204,0,砧総合支所行政財産使用料,,false,official_csv,ippansainyu.csv,16836
rd_2026_general_revenue_12_01_01_05_43_3405500000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,43,区民健康村用地,3405500000,生政＊健康村・ふる交流課,73,使用料総務施設区民健康村用地,3,使用料,specific,224,213,213,213,213,0,,,false,official_csv,ippansainyu.csv,17078
rd_2026_general_revenue_12_01_01_05_44_3235200000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,44,分庁舎,3235200000,庁舎＊庁舎管理担当課,3044,使用料総務施設分庁舎,3,使用料,specific,10,10,10,10,10,0,"船橋公文書庫音楽団体コピー機10,116
〈合計10,116〉",,false,official_csv,ippansainyu.csv,16959
rd_2026_general_revenue_12_01_01_05_45_2435100000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,45,鎌田区民センター,2435100000,砧支＊地域振興課,3492,使用料総務施設鎌田区民センター,3,使用料,specific,3,0,0,0,0,0,"郵便差出箱408*12月＝4,896",,true,official_csv,ippansainyu.csv,16837
rd_2026_general_revenue_12_01_01_05_47_3445550000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,47,大蔵第二運動公園運動施設,3445550000,スポ推進＊スポーツ施設課,3922,使用料総務施設大蔵第二運動公園運動施設,3,使用料,specific,1300,1000,1000,1000,1000,0,,,false,official_csv,ippansainyu.csv,17109
rd_2026_general_revenue_12_01_01_05_48_2135100000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,48,弦巻区民センター,2135100000,世支＊地域振興課,5321,使用料総務施設弦巻区民センター,3,使用料,specific,587,587,587,587,587,0,,,false,official_csv,ippansainyu.csv,16747
rd_2026_general_revenue_12_01_01_05_50_3445550000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,50,総合運動場,3445550000,スポ推進＊スポーツ施設課,6255,使用料総務施設総合運動場,3,使用料,specific,439,440,440,440,440,0,,,false,official_csv,ippansainyu.csv,17110
rd_2026_general_revenue_12_01_01_05_51_3445550000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,51,千歳温水プール,3445550000,スポ推進＊スポーツ施設課,6256,使用料総務施設千歳温水プール,3,使用料,specific,413,547,547,547,547,0,,,false,official_csv,ippansainyu.csv,17111
rd_2026_general_revenue_12_01_01_05_52_2535100000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,52,烏山総合支所,2535100000,烏支＊地域振興課,6420,使用料総務施設烏山総合支所,3,使用料,specific,8,8,8,8,8,0,,,false,official_csv,ippansainyu.csv,16868
rd_2026_general_revenue_12_01_01_05_54_2535100000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,54,上北沢区民センター,2535100000,烏支＊地域振興課,8323,使用料総務施設上北沢区民センター,3,使用料,specific,22,23,23,23,23,0,,,false,official_csv,ippansainyu.csv,16869
rd_2026_general_revenue_12_01_01_05_55_2135100000,rs_2026_general_revenue_12_01_01_05,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,05,総務施設,55,スカイキャロット展望ロビー,2135100000,世支＊地域振興課,8582,使用料総務施設スカイキャロット展望ロビー,3,使用料,specific,514,529,529,529,529,0,,,false,official_csv,ippansainyu.csv,16748
rd_2026_general_revenue_12_01_01_11_01_2135100000,rs_2026_general_revenue_12_01_01_11,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,11,地区会館,01,世田谷地域地区会館,2135100000,世支＊地域振興課,79,使用料地区会館世田谷地域地区会館,3,使用料,specific,23508,27536,27536,27536,27536,0,,,false,official_csv,ippansainyu.csv,16749
rd_2026_general_revenue_12_01_01_11_02_2235100000,rs_2026_general_revenue_12_01_01_11,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,11,地区会館,02,北沢地域地区会館,2235100000,北支＊地域振興課,80,使用料地区会館北沢地域地区会館,3,使用料,specific,13755,16164,16164,16164,16164,0,,,false,official_csv,ippansainyu.csv,16781
rd_2026_general_revenue_12_01_01_11_03_2335100000,rs_2026_general_revenue_12_01_01_11,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,11,地区会館,03,玉川地域地区会館,2335100000,玉支＊地域振興課,81,使用料地区会館玉川地域地区会館,3,使用料,specific,25300,29000,29000,29000,29000,0,,,false,official_csv,ippansainyu.csv,16808
rd_2026_general_revenue_12_01_01_11_04_2435100000,rs_2026_general_revenue_12_01_01_11,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,11,地区会館,04,砧地域地区会館,2435100000,砧支＊地域振興課,82,使用料地区会館砧地域地区会館,3,使用料,specific,13928,16408,16408,16408,16408,0,"28年度実績
地区会館
けやきネット施設使用料（９所）10,913,190円
住民説明会等施設使用料20,640円
喜多見東地区会館駐輪所使用料2,187,200円
",,false,official_csv,ippansainyu.csv,16838
rd_2026_general_revenue_12_01_01_11_05_2535100000,rs_2026_general_revenue_12_01_01_11,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,11,地区会館,05,烏山地域地区会館,2535100000,烏支＊地域振興課,83,使用料地区会館烏山地域地区会館,3,使用料,specific,3795,4342,4342,4342,4342,0,,,false,official_csv,ippansainyu.csv,16870
rd_2026_general_revenue_12_01_01_12_01_2135100000,rs_2026_general_revenue_12_01_01_12,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,12,区民集会所,01,世田谷地域区民集会所,2135100000,世支＊地域振興課,84,使用料区民集会所世田谷地域区民集会所,3,使用料,specific,12466,15693,15693,15693,15693,0,,,false,official_csv,ippansainyu.csv,16750
rd_2026_general_revenue_12_01_01_12_02_2235100000,rs_2026_general_revenue_12_01_01_12,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,12,区民集会所,02,北沢地域区民集会所,2235100000,北支＊地域振興課,85,使用料区民集会所北沢地域区民集会所,3,使用料,specific,10523,12376,12376,12376,12376,0,,,false,official_csv,ippansainyu.csv,16782
rd_2026_general_revenue_12_01_01_12_03_2335100000,rs_2026_general_revenue_12_01_01_12,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,12,区民集会所,03,玉川地域区民集会所,2335100000,玉支＊地域振興課,86,使用料区民集会所玉川地域区民集会所,3,使用料,specific,8050,8300,8300,8300,8300,0,,,false,official_csv,ippansainyu.csv,16809
rd_2026_general_revenue_12_01_01_12_04_2435100000,rs_2026_general_revenue_12_01_01_12,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,12,区民集会所,04,砧地域区民集会所,2435100000,砧支＊地域振興課,87,使用料区民集会所砧地域区民集会所,3,使用料,specific,10508,11865,11865,11865,11865,0,"28年度使用料実績
区民集会所
けやきネット施設使用料6,323,610円
住民説明会等施設使用料7,890円",,false,official_csv,ippansainyu.csv,16839
rd_2026_general_revenue_12_01_01_12_05_2535100000,rs_2026_general_revenue_12_01_01_12,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,12,区民集会所,05,烏山地域区民集会所,2535100000,烏支＊地域振興課,88,使用料区民集会所烏山地域区民集会所,3,使用料,specific,3864,4456,4456,4456,4456,0,,,false,official_csv,ippansainyu.csv,16871
rd_2026_general_revenue_12_01_01_13_01_3405400000,rs_2026_general_revenue_12_01_01_13,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,13,文化施設,01,美術館,3405400000,生政＊文化・国際課,1757,使用料文化施設美術館,3,使用料,specific,10934,13516,13516,13516,13516,0,,,false,official_csv,ippansainyu.csv,17046
rd_2026_general_revenue_12_01_01_13_02_3405400000,rs_2026_general_revenue_12_01_01_13,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,13,文化施設,02,文学館,3405400000,生政＊文化・国際課,1758,使用料文化施設文学館,3,使用料,specific,504,748,748,748,748,0,,,false,official_csv,ippansainyu.csv,17047
rd_2026_general_revenue_12_01_01_13_03_3405400000,rs_2026_general_revenue_12_01_01_13,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,13,文化施設,03,文化生活情報センター,3405400000,生政＊文化・国際課,1759,使用料文化施設文化生活情報センター,3,使用料,specific,3282,2950,3346,3346,3346,0,,,false,official_csv,ippansainyu.csv,17048
rd_2026_general_revenue_12_01_01_15_02_2435100000,rs_2026_general_revenue_12_01_01_15,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,15,区役所駐車場,02,砧総合支所駐車場,2435100000,砧支＊地域振興課,4488,使用料区役所駐車場砧総合支所駐車場,3,使用料,specific,5565,5381,5381,5381,5381,0,,,false,official_csv,ippansainyu.csv,16840
rd_2026_general_revenue_12_01_01_16_02_3445550000,rs_2026_general_revenue_12_01_01_16,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,16,スポーツ施設,02,地域体育館・地区体育室,3445550000,スポ推進＊スポーツ施設課,3674,使用料スポーツ施設地域体育館・地区体育室,3,使用料,specific,22406,21346,21346,21346,21346,0,,,false,official_csv,ippansainyu.csv,17112
rd_2026_general_revenue_12_01_01_17_02_3405350000,rs_2026_general_revenue_12_01_01_17,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,17,生涯現役施設,02,土と農の交流園,3405350000,生政＊市民活動推進課,5408,使用料生涯現役施設土と農の交流園,3,使用料,specific,1,1,1,1,1,0,,,false,official_csv,ippansainyu.csv,17008
rd_2026_general_revenue_12_01_01_17_04_3405350000,rs_2026_general_revenue_12_01_01_17,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,17,生涯現役施設,04,敬老会館・高齢者集会所,3405350000,生政＊市民活動推進課,5410,使用料生涯現役施設敬老会館・高齢者集会所,3,使用料,specific,4573,4789,4789,4789,4789,0,,,false,official_csv,ippansainyu.csv,17009
rd_2026_general_revenue_12_01_01_17_05_3405350000,rs_2026_general_revenue_12_01_01_17,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,17,生涯現役施設,05,支えあい活動拠点,3405350000,生政＊市民活動推進課,5411,使用料生涯現役施設支えあい活動拠点,3,使用料,specific,274,311,311,311,311,0,,,false,official_csv,ippansainyu.csv,17010
rd_2026_general_revenue_12_01_01_17_06_3405350000,rs_2026_general_revenue_12_01_01_17,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,17,生涯現役施設,06,陶芸教室,3405350000,生政＊市民活動推進課,5412,使用料生涯現役施設陶芸教室,3,使用料,specific,4,4,4,4,4,0,,,false,official_csv,ippansainyu.csv,17011
rd_2026_general_revenue_12_01_01_17_07_3405350000,rs_2026_general_revenue_12_01_01_17,2026_general_revenue_12_01_01,2026,general,一般会計,revenue,12,使用料及手数料,01,使用料,01,総務使用料,17,生涯現役施設,07,健康増進・交流施設,3405350000,生政＊市民活動推進課,5413,使用料生涯現役施設健康増進・交流施設,3,使用料,specific,2091,1952,1952,1952,1952,0,,,false,official_csv,ippansainyu.csv,17012
