section_id,budget_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,amount_thousand_yen,budget_book_page,pdf_page,source_file,source_type
bs_2026_general_expenditure_03_01_16_07,2026_general_expenditure_03_01_16,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,16,障害者施設費,07,報償費,1078,369,188,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_16_08,2026_general_expenditure_03_01_16,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,16,障害者施設費,08,旅費,264,369,188,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_16_10,2026_general_expenditure_03_01_16,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,16,障害者施設費,10,需用費,71318,369,188,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_16_11,2026_general_expenditure_03_01_16,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,16,障害者施設費,11,役務費,18646,369,188,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_16_12,2026_general_expenditure_03_01_16,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,16,障害者施設費,12,委託料,5327809,369,188,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_16_13,2026_general_expenditure_03_01_16,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,16,障害者施設費,13,使用料及賃借料,254111,369,188,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_16_14,2026_general_expenditure_03_01_16,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,16,障害者施設費,14,工事請負費,294621,369,188,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_16_17,2026_general_expenditure_03_01_16,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,16,障害者施設費,17,備品購入費,4512,369,188,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_16_18,2026_general_expenditure_03_01_16,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,16,障害者施設費,18,負担金補助及交付金,2110023,369,188,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_17_14,2026_general_expenditure_03_01_17,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,17,高齢者施設費,14,工事請負費,111921,371,189,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_20_10,2026_general_expenditure_03_01_20,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,20,国民年金総務費,10,需用費,1692,371,189,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_20_11,2026_general_expenditure_03_01_20,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,20,国民年金総務費,11,役務費,935,371,189,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_20_12,2026_general_expenditure_03_01_20,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,20,国民年金総務費,12,委託料,196,371,189,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_01_20_13,2026_general_expenditure_03_01_20,2026,general,一般会計,expenditure,03,民生費,01,社会福祉費,20,国民年金総務費,13,使用料及賃借料,186,371,189,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_01,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,01,報酬,17509,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_07,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,07,報償費,43250,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_08,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,08,旅費,12567,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_09,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,09,交際費,10,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_10,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,10,需用費,575959,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_11,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,11,役務費,20350,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_12,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,12,委託料,3247211,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_13,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,13,使用料及賃借料,65952,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_14,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,14,工事請負費,157439,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_17,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,17,備品購入費,29610,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_18,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,18,負担金補助及交付金,9844089,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_19,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,19,扶助費,1989098,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_01_24,2026_general_expenditure_03_02_01,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,01,児童福祉総務費,24,積立金,183427,375,191,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_03_10,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,10,需用費,2624,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_03_11,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,11,役務費,30471,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_03_12,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,12,委託料,197935,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_03_13,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,13,使用料及賃借料,309087,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_03_18,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,18,負担金補助及交付金,1648984,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_03_19,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,19,扶助費,67741931,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_03_22,2026_general_expenditure_03_02_03,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,03,児童措置費,22,償還金利子及割引料,923,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_05_01,2026_general_expenditure_03_02_05,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,05,保育所費,01,報酬,33565,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_05_07,2026_general_expenditure_03_02_05,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,05,保育所費,07,報償費,541,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_05_08,2026_general_expenditure_03_02_05,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,05,保育所費,08,旅費,91,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_05_10,2026_general_expenditure_03_02_05,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,05,保育所費,10,需用費,1086145,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_05_11,2026_general_expenditure_03_02_05,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,05,保育所費,11,役務費,47989,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_05_12,2026_general_expenditure_03_02_05,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,05,保育所費,12,委託料,620993,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_05_13,2026_general_expenditure_03_02_05,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,05,保育所費,13,使用料及賃借料,12066,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_05_17,2026_general_expenditure_03_02_05,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,05,保育所費,17,備品購入費,43980,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_05_18,2026_general_expenditure_03_02_05,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,05,保育所費,18,負担金補助及交付金,2858,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_05_22,2026_general_expenditure_03_02_05,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,05,保育所費,22,償還金利子及割引料,228,381,194,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_06_07,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,07,報償費,34324,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_06_08,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,08,旅費,989,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_06_09,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,09,交際費,113,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_06_10,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,10,需用費,324198,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_06_11,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,11,役務費,10452,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_06_12,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,12,委託料,578676,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_06_13,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,13,使用料及賃借料,39349,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_06_17,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,17,備品購入費,6916,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_06_18,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,18,負担金補助及交付金,1807783,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_06_19,2026_general_expenditure_03_02_06,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,06,児童育成費,19,扶助費,150,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_12_10,2026_general_expenditure_03_02_12,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,12,保育児童施設費,10,需用費,64840,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_12_11,2026_general_expenditure_03_02_12,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,12,保育児童施設費,11,役務費,65704,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_12_12,2026_general_expenditure_03_02_12,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,12,保育児童施設費,12,委託料,277219,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_12_14,2026_general_expenditure_03_02_12,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,12,保育児童施設費,14,工事請負費,910619,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_12_15,2026_general_expenditure_03_02_12,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,12,保育児童施設費,15,原材料費,1280,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_12_17,2026_general_expenditure_03_02_12,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,12,保育児童施設費,17,備品購入費,1903,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_12_18,2026_general_expenditure_03_02_12,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,12,保育児童施設費,18,負担金補助及交付金,2210074,383,195,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_13_01,2026_general_expenditure_03_02_13,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,13,児童相談所費,01,報酬,8575,385,196,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_13_07,2026_general_expenditure_03_02_13,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,13,児童相談所費,07,報償費,7878,385,196,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_13_08,2026_general_expenditure_03_02_13,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,13,児童相談所費,08,旅費,7161,385,196,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_13_10,2026_general_expenditure_03_02_13,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,13,児童相談所費,10,需用費,65606,385,196,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_13_11,2026_general_expenditure_03_02_13,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,13,児童相談所費,11,役務費,9815,385,196,r8tousyoyosanallpage.pdf,official_pdf
bs_2026_general_expenditure_03_02_13_12,2026_general_expenditure_03_02_13,2026,general,一般会計,expenditure,03,民生費,02,児童福祉費,13,児童相談所費,12,委託料,456947,385,196,r8tousyoyosanallpage.pdf,official_pdf
