年度,当初補正区分,当初補正区分名称,事業区分,事業区分名称,所属,所属名称,事業番号,事業番号名称,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,予算事業,予算事業名称,内訳事業,内訳事業名称,前々年度決算額,予算前額,予算要求額,予算見積額,現計予算額,充当前額,充当要求額,充当額,現計充当額,一般財源前額,要求一般財源額,一般財源額,一般財源現計額,要求額対見積額,前年度対要求額,前年度対見積額,要求内容,補正内容,査定内容,行財政改善大区分,行財政改善大区分名称,行財政改善中区分,行財政改善中区分名称,行財政改善小区分,行財政改善小区分名称,重点事業区分,重点事業区分名称,実施計画大区分,実施計画大区分名称,実施計画中区分,実施計画中区分名称,実施計画小区分,実施計画小区分名称,実施計画細区分,実施計画細区分名称,普通会計区分,普通会計区分名称,行政評価結果,行政評価結果名称,要求枠区分,要求枠区分名称,要求基準,要求基準額,要求基準一般財源,予備区分１,予備区分１名称,予備区分２,予備区分２名称,予備区分３,予備区分３名称,予備区分４,予備区分４名称,予備区分５,予備区分５名称,予備区分６,予備区分６名称,予備区分７,予備区分７名称,予備区分８,予備区分８名称,査定区分,要求（予算額）,一次（予算額）,二次（予算額）,三次（予算額）,四次（予算額）,五次（予算額）,六次（予算額）,事業別性質別区分,事業別性質別区分名称,政策要求額,臨時要求額,政策査定額,臨時査定額
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8020,学校給食管理指導,1,一般会計,8,教育費,1,教育総務費,3,教育指導費,1,教育指導関係運営費,6,学校給食管理指導,1,学校給食管理指導,0,12375,13310,"12,264",12264,0,0,0,0,12375,13310,12264,12264,-1046,935,-111,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8211,学校給食費会計繰出金,1,一般会計,8,教育費,1,教育総務費,8,学校給食管理費,1,学校給食管理費,1,学校給食費会計繰出金,1,学校給食費会計繰出金,0,2995041,335466,"3,128,625",3128625,0,0,1250724,1250724,2995041,335466,1877901,1877901,2793159,-2659575,133584,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8212,学校給食費収納事務,1,一般会計,8,教育費,1,教育総務費,8,学校給食管理費,1,学校給食管理費,2,学校給食費収納事務,1,学校給食費収納事務,0,10130,40213,"10,762",10762,0,0,0,0,10130,40213,10762,10762,-29451,30083,632,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8242,学校給食保護者負担軽減事務,1,一般会計,8,教育費,1,教育総務費,8,学校給食管理費,1,学校給食管理費,3,学校給食保護者負担軽減事務,1,学校給食保護者負担軽減事務,0,0,0,"6,686",6686,0,0,0,0,0,0,6686,6686,6686,0,6686,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8209,通学路安全対策,1,一般会計,8,教育費,2,小学校費,1,学校管理費,1,小学校維持運営費,6,通学路安全対策,1,通学路安全対策,0,75653,86479,"53,274",53274,16,16,16,16,75637,86463,53258,53258,-33205,10826,-22379,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8055,小学校給食維持運営,1,一般会計,8,教育費,2,小学校費,3,学校給食費,1,学校給食維持運営費,1,小学校給食維持運営,1,小学校給食維持運営,0,2655219,2986283,"3,054,061",3054061,540,540,540,540,2654679,2985743,3053521,3053521,67778,331064,398842,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8057,児童各種検査検診,1,一般会計,8,教育費,2,小学校費,4,学校保健費,1,学校保健衛生費,1,児童各種検査検診,1,児童各種検査検診,0,75221,74260,"74,260",74260,0,0,0,0,75221,74260,74260,74260,0,-961,-961,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,74260,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8058,就学時健康診断,1,一般会計,8,教育費,2,小学校費,4,学校保健費,1,学校保健衛生費,2,就学時健康診断,1,就学時健康診断,0,9107,16561,"15,699",15699,0,0,0,0,9107,16561,15699,15699,-862,7454,6592,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8059,小学校保健衛生事務,1,一般会計,8,教育費,2,小学校費,4,学校保健費,1,学校保健衛生費,3,小学校保健衛生事務,1,小学校保健衛生事務,0,156369,142595,"142,567",142567,0,0,0,0,156369,142595,142567,142567,-28,-13774,-13802,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8060,小学校保健衛生各種検査,1,一般会計,8,教育費,2,小学校費,4,学校保健費,1,学校保健衛生費,4,小学校保健衛生各種検査,1,小学校保健衛生各種検査,0,7455,6722,"6,722",6722,0,0,0,0,7455,6722,6722,6722,0,-733,-733,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,6722,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8061,小学校定期健康診断・保健指導等,1,一般会計,8,教育費,2,小学校費,4,学校保健費,1,学校保健衛生費,5,小学校定期健康診断・保健指導等,1,小学校定期健康診断・保健指導等,0,139034,139058,"139,038",139038,0,0,0,0,139034,139058,139038,139038,-20,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8078,中学校給食維持運営,1,一般会計,8,教育費,3,中学校費,3,学校給食費,1,学校給食維持運営費,1,中学校給食維持運営,1,中学校給食維持運営,0,693936,940662,"958,316",958316,0,0,0,0,693936,940662,958316,958316,17654,246726,264380,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8079,調理場維持運営,1,一般会計,8,教育費,3,中学校費,3,学校給食費,1,学校給食維持運営費,2,調理場維持運営,1,調理場維持運営,0,472242,460168,"451,371",451371,0,0,0,0,472242,460168,451371,451371,-8797,-12074,-20871,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8082,調理場施設整備工事,1,一般会計,8,教育費,3,中学校費,3,学校給食費,1,学校給食維持運営費,5,調理場施設整備工事,1,調理場施設整備工事,0,2190,8500,"8,500",8500,0,0,0,0,2190,8500,8500,8500,0,6310,6310,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8085,生徒各種検査検診,1,一般会計,8,教育費,3,中学校費,4,学校保健費,1,学校保健衛生費,1,生徒各種検査検診,1,生徒各種検査検診,0,23151,22386,"22,386",22386,0,0,0,0,23151,22386,22386,22386,0,-765,-765,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,22386,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8086,中学校保健衛生事務,1,一般会計,8,教育費,3,中学校費,4,学校保健費,1,学校保健衛生費,2,中学校保健衛生事務,1,中学校保健衛生事務,0,62271,56316,"56,316",56316,0,0,0,0,62271,56316,56316,56316,0,-5955,-5955,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,56316,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8087,中学校保健衛生各種検査,1,一般会計,8,教育費,3,中学校費,4,学校保健費,1,学校保健衛生費,3,中学校保健衛生各種検査,1,中学校保健衛生各種検査,0,4797,3959,"3,959",3959,0,0,0,0,4797,3959,3959,3959,0,-838,-838,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,3959,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8088,中学校定期健康診断・保健指導等,1,一般会計,8,教育費,3,中学校費,4,学校保健費,1,学校保健衛生費,4,中学校定期健康診断・保健指導等,1,中学校定期健康診断・保健指導等,0,66870,67065,"67,065",67065,0,0,0,0,66870,67065,67065,67065,0,195,195,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,67065,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8101,園児各種検査検診,1,一般会計,8,教育費,5,幼稚園費,2,幼稚園保健費,1,園児健康管理費,1,園児各種検査検診,1,園児各種検査検診,0,2083,1308,"1,308",1308,0,0,0,0,2083,1308,1308,1308,0,-775,-775,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,1308,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8102,区立幼稚園保健衛生事務,1,一般会計,8,教育費,5,幼稚園費,2,幼稚園保健費,1,園児健康管理費,2,区立幼稚園保健衛生事務,1,区立幼稚園保健衛生事務,0,3989,3514,"3,006",3006,420,225,0,0,3569,3289,3006,3006,-508,-475,-983,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8103,区立幼稚園保健衛生各種検査,1,一般会計,8,教育費,5,幼稚園費,2,幼稚園保健費,1,園児健康管理費,3,区立幼稚園保健衛生各種検査,1,区立幼稚園保健衛生各種検査,0,473,332,332,332,0,0,0,0,473,332,332,332,0,-141,-141,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,332,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,8104,区立幼稚園定期健康診断・保健指導等,1,一般会計,8,教育費,5,幼稚園費,2,幼稚園保健費,1,園児健康管理費,4,区立幼稚園定期健康診断・保健指導等,1,区立幼稚園定期健康診断・保健指導等,0,5724,5725,"5,725",5725,0,0,0,0,5724,5725,5725,5725,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,5725,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960150000,教生＊学校健康推進課,71003,学校給食事務運営,52,学校給食費会計,71,学校給食費,1,給食費,1,給食費,1,給食事務運営費,3,学校給食事務運営,1,学校給食事務運営,0,3377330,3400958,"3,533,104",3533104,3377330,3400958,3533104,3533104,0,0,0,0,132146,23628,155774,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8049,小学校維持管理,1,一般会計,8,教育費,2,小学校費,1,学校管理費,1,小学校維持運営費,2,小学校維持管理,1,小学校維持管理,0,2554957,2415291,"2,379,797",2379797,3871,3985,3985,3985,2551086,2411306,2375812,2375812,-35494,-139666,-175160,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8064,小学校施設整備事業,1,一般会計,8,教育費,2,小学校費,6,学校施設充実費,1,校舎校庭等施設整備･充実費,1,小学校施設整備事業,1,小学校施設整備事業,0,279389,259291,"255,103",255103,0,0,0,0,279389,259291,255103,255103,-4188,-20098,-24286,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8065,小学校施設改修工事,1,一般会計,8,教育費,2,小学校費,6,学校施設充実費,1,校舎校庭等施設整備･充実費,2,小学校施設改修工事,1,小学校施設改修工事,0,3073898,3113103,"2,832,360",2832360,1220666,270298,2587018,2587018,1853232,2842805,245342,245342,-280743,39205,-241538,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8066,小学校施設改修事務,1,一般会計,8,教育費,2,小学校費,6,学校施設充実費,1,校舎校庭等施設整備･充実費,3,小学校施設改修事務,1,小学校施設改修事務,0,219227,157203,"146,203",146203,0,0,0,0,219227,157203,146203,146203,-11000,-62024,-73024,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8068,小学校改築工事,1,一般会計,8,教育費,2,小学校費,10,学校施設建設費,1,小学校校舎・体育館・プール建設費,1,小学校改築工事,1,小学校改築工事,0,3269276,5253001,"5,218,851",5218851,2664070,645137,4938487,4938487,605206,4607864,280364,280364,-34150,1983725,1949575,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8069,小学校改築事務,1,一般会計,8,教育費,2,小学校費,10,学校施設建設費,1,小学校校舎・体育館・プール建設費,2,小学校改築事務,1,小学校改築事務,0,49459,754615,"629,009",629009,0,0,0,0,49459,754615,629009,629009,-125606,705156,579550,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8149,小学校用地買収,1,一般会計,8,教育費,2,小学校費,10,学校施設建設費,1,小学校校舎・体育館・プール建設費,3,小学校用地買収,1,小学校用地買収,0,0,127642,"127,642",127642,0,0,110000,110000,0,127642,17642,17642,0,127642,127642,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,127642,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8071,中学校維持管理,1,一般会計,8,教育費,3,中学校費,1,学校管理費,1,中学校維持運営費,2,中学校維持管理,1,中学校維持管理,0,1494625,1363499,"1,345,128",1345128,8788,9498,9498,9498,1485837,1354001,1335630,1335630,-18371,-131126,-149497,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8089,中学校施設整備事業,1,一般会計,8,教育費,3,中学校費,5,学校施設充実費,1,校舎校庭等施設整備･充実費,1,中学校施設整備事業,1,中学校施設整備事業,0,172277,191067,"188,018",188018,0,0,0,0,172277,191067,188018,188018,-3049,18790,15741,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8090,中学校施設改修工事,1,一般会計,8,教育費,3,中学校費,5,学校施設充実費,1,校舎校庭等施設整備･充実費,2,中学校施設改修工事,1,中学校施設改修工事,0,1387580,2660314,"2,375,938",2375938,477555,147308,2247308,2247308,910025,2513006,128630,128630,-284376,1272734,988358,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8091,中学校施設改修事務,1,一般会計,8,教育費,3,中学校費,5,学校施設充実費,1,校舎校庭等施設整備･充実費,3,中学校施設改修事務,1,中学校施設改修事務,0,182674,131592,"108,792",108792,0,0,0,0,182674,131592,108792,108792,-22800,-51082,-73882,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8092,義務教育施設整備基金積立金,1,一般会計,8,教育費,3,中学校費,9,学校施設建設費,1,中学校校舎・体育館・プール建設費,1,義務教育施設整備基金積立金,1,義務教育施設整備基金積立金,0,33563,53507,"63,457",63457,33388,53351,63301,63301,175,156,156,156,9950,19944,29894,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8093,中学校改築工事,1,一般会計,8,教育費,3,中学校費,9,学校施設建設費,1,中学校校舎・体育館・プール建設費,2,中学校改築工事,1,中学校改築工事,0,231700,1236389,"1,146,565",1146565,167467,45213,1095213,1095213,64233,1191176,51352,51352,-89824,1004689,914865,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8094,中学校改築事務,1,一般会計,8,教育費,3,中学校費,9,学校施設建設費,1,中学校校舎・体育館・プール建設費,3,中学校改築事務,1,中学校改築事務,0,142528,352234,"365,328",365328,0,0,0,0,142528,352234,365328,365328,13094,209706,222800,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8095,河口湖林間学園施設維持管理,1,一般会計,8,教育費,4,校外施設費,1,校外施設費,1,林間学園施設維持管理費,1,河口湖林間学園施設維持管理,1,河口湖林間学園施設維持管理,0,19402,19076,"18,044",18044,0,0,0,0,19402,19076,18044,18044,-1032,-326,-1358,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8096,河口湖林間学園改修工事,1,一般会計,8,教育費,4,校外施設費,1,校外施設費,1,林間学園施設維持管理費,2,河口湖林間学園改修工事,1,河口湖林間学園改修工事,0,60960,1300,"1,300",1300,0,0,0,0,60960,1300,1300,1300,0,-59660,-59660,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,1300,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8099,区立幼稚園施設維持管理,1,一般会計,8,教育費,5,幼稚園費,1,幼稚園管理費,1,区立幼稚園維持運営費,1,区立幼稚園施設維持管理,1,区立幼稚園施設維持管理,0,58248,57394,"57,189",57189,158,161,161,161,58090,57233,57028,57028,-205,-854,-1059,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4960160000,教生＊教育環境課,8168,区立幼稚園施設改修,1,一般会計,8,教育費,5,幼稚園費,1,幼稚園管理費,1,区立幼稚園維持運営費,3,区立幼稚園施設改修,3,区立幼稚園施設改修,0,37885,97187,"79,380",79380,0,0,0,0,37885,97187,79380,79380,-17807,59302,41495,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2024,0,当初,1,一次経費,4965100000,教生＊生涯学習課,8108,青少年教育,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,4,青少年教育,1,青少年教育,0,33538,36041,"35,114",35114,0,0,0,0,33538,36041,35114,35114,-927,2503,1576,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,35114,0
2024,0,当初,1,一次経費,4965100000,教生＊生涯学習課,8110,社会教育団体文化祭,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,6,社会教育団体文化祭,1,社会教育団体文化祭,0,5459,5354,"5,208",5208,0,0,0,0,5459,5354,5208,5208,-146,-105,-251,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4965100000,教生＊生涯学習課,8111,社会教育団体支援,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,7,社会教育団体支援,1,社会教育団体支援,0,2592,2521,"2,491",2491,0,0,0,0,2592,2521,2491,2491,-30,-71,-101,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4965100000,教生＊生涯学習課,8112,福祉教育,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,8,福祉教育,1,福祉教育,0,8698,8012,"8,012",8012,0,0,0,0,8698,8012,8012,8012,0,-686,-686,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,8012,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4965100000,教生＊生涯学習課,8113,生涯学習事業運営,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,9,生涯学習事業運営,1,生涯学習事業運営,0,5365,2757,"2,203",2203,0,0,0,0,5365,2757,2203,2203,-554,-2608,-3162,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2024,0,当初,1,一次経費,4965100000,教生＊生涯学習課,8114,生涯学習の推進,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,10,生涯学習の推進,1,生涯学習の推進,0,2982,2254,"2,245",2245,0,0,0,0,2982,2254,2245,2245,-9,-728,-737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,1,行政運営費,0,0,2245,0
2024,0,当初,1,一次経費,4965100000,教生＊生涯学習課,8115,成人教育,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,11,成人教育,1,成人教育,0,5535,5674,"5,674",5674,3243,4163,4163,4163,2292,1511,1511,1511,0,139,139,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,5674,0,0,0,0,0,0,1,行政運営費,0,0,0,0
