年度,当初補正区分,当初補正区分名称,事業区分,事業区分名称,所属,所属名称,歳入番号,歳入番号名称,会計,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,前々年度決算額,予算前額,予算要求額,予算見積額,現計予算額,充当前額,充当要求額,充当額,現計充当額,未充当前額,未充当要求額,未充当額,現計未充当額,要求額対見積額,前年度対要求額,前年度対見積額,財源区分,財源区分名称,要求内容,補正内容,査定内容,経常臨時区分,経常臨時区分名称,査定区分,要求（予算額）,一次（予算額）,二次（予算額）,三次（予算額）,四次（予算額）,五次（予算額）,六次（予算額）
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,54,使用料総務施設深沢区民センター,1,一般会計,12,使用料及手数料,1,使用料,1,総務使用料,5,総務施設,10,深沢区民センター,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,55,使用料総務施設玉堤地区会館,1,一般会計,12,使用料及手数料,1,使用料,1,総務使用料,5,総務施設,11,玉堤地区会館,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,81,使用料地区会館玉川地域地区会館,1,一般会計,12,使用料及手数料,1,使用料,1,総務使用料,11,地区会館,3,玉川地域地区会館,0,20000,0,23000,0,0,0,0,0,0,0,0,0,0,0,3000,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,86,使用料区民集会所玉川地域区民集会所,1,一般会計,12,使用料及手数料,1,使用料,1,総務使用料,12,区民集会所,3,玉川地域区民集会所,0,6500,0,7475,0,0,0,0,0,0,0,0,0,0,0,975,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,4704,財産運用収入土地貸付玉川区民会館別館,1,一般会計,15,財産収入,1,財産運用収入,1,財産貸付収入,4,土地貸付,47,玉川区民会館別館,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,8,財産収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,5297,財産運用収入土地貸付玉川地域出張所,1,一般会計,15,財産収入,1,財産運用収入,1,財産貸付収入,4,土地貸付,58,玉川地域出張所,0,375,0,375,0,0,0,0,0,0,0,0,0,0,0,0,8,財産収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,1731,雑入電話料電話料,1,一般会計,19,諸収入,6,雑入,9,雑入,1,電話料,1,電話料,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,99,一般財源,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,1001,雑入光熱水費等負担金玉川総合支所,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,3,玉川総合支所,0,222,0,205,0,0,0,0,0,0,0,0,0,0,0,-17,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,1023,雑入光熱水費等負担金尾山台地区会館防災倉庫,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,24,尾山台地区会館防災倉庫,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,1031,雑入光熱水費等負担金東玉川地区会館,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,32,東玉川地区会館,0,78,0,78,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,1046,雑入光熱水費等負担金用賀地区会館,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,47,用賀地区会館,0,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,1047,雑入光熱水費等負担金二子玉川地区会館,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,48,二子玉川地区会館,0,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,1048,雑入光熱水費等負担金桜新町区民集会所,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,49,桜新町区民集会所,0,162,0,162,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,3268,雑入光熱水費等負担金東深沢地域集会所,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,87,東深沢地域集会所,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,3862,雑入光熱水費等負担金玉川区民会館別館,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,96,玉川区民会館別館,0,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,6241,雑入参加料・利用料玉川地域区民センター,1,一般会計,19,諸収入,6,雑入,9,雑入,8,参加料・利用料,90,玉川地域区民センター,0,1666,0,1755,0,0,0,0,0,0,0,0,0,0,0,89,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,1904,雑入リサイクル資源売払金玉川総合支所維持管理,1,一般会計,19,諸収入,6,雑入,9,雑入,15,リサイクル資源売払金,8,玉川総合支所維持管理,0,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,4305,雑入光熱水費等負担金（２）用賀複合施設,1,一般会計,19,諸収入,6,雑入,9,雑入,54,光熱水費等負担金（２）,12,用賀複合施設,0,165,0,165,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,4631,雑入光熱水費等負担金（２）玉川地域出張所,1,一般会計,19,諸収入,6,雑入,9,雑入,54,光熱水費等負担金（２）,18,玉川地域出張所,0,865,0,650,0,0,0,0,0,0,0,0,0,0,0,-215,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335100000,玉支＊地域振興課,6344,特別区債玉川地域区民施設改修玉堤、深沢地区会館、深沢区民センター改修,1,一般会計,20,特別区債,1,特別区債,1,総務債,9,玉川地域区民施設改修,1,玉堤、深沢地区会館、深沢区民センター改修,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,-200000,12,特別区債,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335150000,玉支＊地域施設整備課,5763,財産運用収入土地貸付玉川総合支所,1,一般会計,15,財産収入,1,財産運用収入,1,財産貸付収入,4,土地貸付,67,玉川総合支所,0,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,-1424,8,財産収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335150000,玉支＊地域施設整備課,6168,財産運用収入土地貸付玉川地域まちづくりセンター,1,一般会計,15,財産収入,1,財産運用収入,1,財産貸付収入,4,土地貸付,73,玉川地域まちづくりセンター,0,9875,0,5760,0,0,0,0,0,0,0,0,0,0,0,-4115,8,財産収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335150000,玉支＊地域施設整備課,6347,基金繰入金庁舎建設玉川地域支所・出張所改築,1,一般会計,17,繰入金,1,基金繰入金,35,庁舎等建設等基金繰入金,1,庁舎建設,10,玉川地域支所・出張所改築,0,400000,0,100000,0,0,0,0,0,0,0,0,0,0,0,-300000,9,繰入金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335150000,玉支＊地域施設整備課,6345,特別区債玉川総合支所・出張所改築玉川総合支所・区民会館改築,1,一般会計,20,特別区債,1,特別区債,1,総務債,10,玉川総合支所・出張所改築,1,玉川総合支所・区民会館改築,0,1000000,0,300000,0,0,0,0,0,0,0,0,0,0,0,-700000,12,特別区債,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2335150000,玉支＊地域施設整備課,6708,特別区債玉川総合支所・出張所改築出張所・まちづくりセンター用地費,1,一般会計,20,特別区債,1,特別区債,1,総務債,10,玉川総合支所・出張所改築,2,出張所・まちづくりセンター用地費,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,300000,12,特別区債,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2365100000,玉センター＊生活支援課,2941,国庫補助金相談員費相談員費（玉川）,1,一般会計,13,国庫支出金,2,国庫補助金,1,民生費補助金,1,相談員費,3,相談員費（玉川）,0,1663,0,91,0,0,0,0,0,0,0,0,0,0,0,-1572,1,国庫支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2365300000,玉センター＊健康づくり課,120,使用料保健所健康相談（玉川）,1,一般会計,12,使用料及手数料,1,使用料,3,衛生使用料,1,保健所,13,健康相談（玉川）,0,730,0,730,0,0,0,0,0,0,0,0,0,0,0,0,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2365300000,玉センター＊健康づくり課,125,使用料保健所歯科相談（玉川）,1,一般会計,12,使用料及手数料,1,使用料,3,衛生使用料,1,保健所,18,歯科相談（玉川）,0,480,0,480,0,0,0,0,0,0,0,0,0,0,0,0,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2365300000,玉センター＊健康づくり課,215,手数料診断書診断書（玉川）,1,一般会計,12,使用料及手数料,2,手数料,4,衛生手数料,2,診断書,5,診断書（玉川）,0,210,0,210,0,0,0,0,0,0,0,0,0,0,0,0,4,手数料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2365300000,玉センター＊健康づくり課,4426,雑入納付金（２）非常勤職員等社会保険料（健康診断玉川）,1,一般会計,19,諸収入,6,雑入,4,納付金,5,納付金（２）,13,非常勤職員等社会保険料（健康診断玉川）,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,40,使用料区民センター鎌田区民センター,1,一般会計,12,使用料及手数料,1,使用料,1,総務使用料,2,区民センター,11,鎌田区民センター,0,3785,0,4198,0,0,0,0,0,0,0,0,0,0,0,413,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,52,使用料総務施設砧地域出張所,1,一般会計,12,使用料及手数料,1,使用料,1,総務使用料,5,総務施設,5,砧地域出張所,0,54,0,40,0,0,0,0,0,0,0,0,0,0,0,-14,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,56,使用料総務施設砧地域地区会館,1,一般会計,12,使用料及手数料,1,使用料,1,総務使用料,5,総務施設,12,砧地域地区会館,0,56,0,61,0,0,0,0,0,0,0,0,0,0,0,5,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,71,使用料総務施設砧総合支所,1,一般会計,12,使用料及手数料,1,使用料,1,総務使用料,5,総務施設,41,砧総合支所,0,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,3492,使用料総務施設鎌田区民センター,1,一般会計,12,使用料及手数料,1,使用料,1,総務使用料,5,総務施設,45,鎌田区民センター,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,82,使用料地区会館砧地域地区会館,1,一般会計,12,使用料及手数料,1,使用料,1,総務使用料,11,地区会館,4,砧地域地区会館,0,12772,0,15089,0,0,0,0,0,0,0,0,0,0,0,2317,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,87,使用料区民集会所砧地域区民集会所,1,一般会計,12,使用料及手数料,1,使用料,1,総務使用料,12,区民集会所,4,砧地域区民集会所,0,8032,0,7281,0,0,0,0,0,0,0,0,0,0,0,-751,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,4488,使用料区役所駐車場砧総合支所駐車場,1,一般会計,12,使用料及手数料,1,使用料,1,総務使用料,15,区役所駐車場,2,砧総合支所駐車場,0,6500,0,6600,0,0,0,0,0,0,0,0,0,0,0,100,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,6633,都補助金スポーツ施設整備補助事業スポーツ施設整備（地域体育施設）,1,一般会計,14,都支出金,2,都補助金,1,総務費補助金,30,スポーツ施設整備補助事業,8,スポーツ施設整備（地域体育施設）,0,0,0,83454,0,0,0,0,0,0,0,0,0,0,0,83454,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,6660,都補助金ユニバーサルデザインのまちづくり緊急推進補助事業ユニバー,1,一般会計,14,都支出金,2,都補助金,1,総務費補助金,36,ユニバーサルデザインのまちづくり緊急推進補助事業,7,ユニバーサルデザインの推進（砧地域区民施設）,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,286,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,4909,都補助金地域福祉推進区市町村包括補助事業公共施設バリアフリー,1,一般会計,14,都支出金,2,都補助金,2,民生費補助金,60,地域福祉推進区市町村包括補助事業,26,公共施設バリアフリー,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,-470,2,都支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,6050,財産運用収入土地貸付喜多見複合施設,1,一般会計,15,財産収入,1,財産運用収入,1,財産貸付収入,4,土地貸付,69,喜多見複合施設,0,379,0,379,0,0,0,0,0,0,0,0,0,0,0,0,8,財産収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,6403,財産運用収入土地貸付砧地域地区会館,1,一般会計,15,財産収入,1,財産運用収入,1,財産貸付収入,4,土地貸付,75,砧地域地区会館,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,230,8,財産収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,1731,雑入電話料電話料,1,一般会計,19,諸収入,6,雑入,9,雑入,1,電話料,1,電話料,0,67,0,73,0,0,0,0,0,0,0,0,0,0,0,6,99,一般財源,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,1035,雑入光熱水費等負担金砧地域出張所,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,36,砧地域出張所,0,630,0,1015,0,0,0,0,0,0,0,0,0,0,0,385,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,1052,雑入光熱水費等負担金砧総合支所,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,53,砧総合支所,0,619,0,615,0,0,0,0,0,0,0,0,0,0,0,-4,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,1061,雑入光熱水費等負担金鎌田区民センター,1,一般会計,19,諸収入,6,雑入,9,雑入,5,光熱水費等負担金,62,鎌田区民センター,0,456,0,354,0,0,0,0,0,0,0,0,0,0,0,-102,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,6242,雑入参加料・利用料砧地域区民センター,1,一般会計,19,諸収入,6,雑入,9,雑入,8,参加料・利用料,91,砧地域区民センター,0,634,0,578,0,0,0,0,0,0,0,0,0,0,0,-56,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,1741,雑入リサイクル資源売払金砧総合支所維持管理,1,一般会計,19,諸収入,6,雑入,9,雑入,15,リサイクル資源売払金,3,砧総合支所維持管理,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,6404,雑入光熱水費等負担金（２）砧地域地区会館,1,一般会計,19,諸収入,6,雑入,9,雑入,54,光熱水費等負担金（２）,62,砧地域地区会館,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23,10,諸収入,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,6348,特別区債砧総合支所・出張所改築船橋まちづくりセンター改築,1,一般会計,20,特別区債,1,特別区債,1,総務債,11,砧総合支所・出張所改築,1,船橋まちづくりセンター改築,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,-100000,12,特別区債,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,6349,特別区債砧地域区民施設改築希望丘複合施設建設,1,一般会計,20,特別区債,1,特別区債,1,総務債,12,砧地域区民施設改築,1,希望丘複合施設建設,0,700000,0,1200000,0,0,0,0,0,0,0,0,0,0,0,500000,12,特別区債,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2435100000,砧支＊地域振興課,6712,特別区債砧地域区民施設改築区民施設改築工事,1,一般会計,20,特別区債,1,特別区債,1,総務債,12,砧地域区民施設改築,2,区民施設改築工事,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,特別区債,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2465100000,砧センター＊生活支援課,2942,国庫補助金相談員費相談員費（砧）,1,一般会計,13,国庫支出金,2,国庫補助金,1,民生費補助金,1,相談員費,4,相談員費（砧）,0,1663,0,1435,0,0,0,0,0,0,0,0,0,0,0,-228,1,国庫支出金,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2465300000,砧センター＊健康づくり課,121,使用料保健所健康相談（砧）,1,一般会計,12,使用料及手数料,1,使用料,3,衛生使用料,1,保健所,14,健康相談（砧）,0,943,0,902,0,0,0,0,0,0,0,0,0,0,0,-41,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2465300000,砧センター＊健康づくり課,126,使用料保健所歯科相談（砧）,1,一般会計,12,使用料及手数料,1,使用料,3,衛生使用料,1,保健所,19,歯科相談（砧）,0,616,0,480,0,0,0,0,0,0,0,0,0,0,0,-136,3,使用料,,,,1,経常,0,0,0,0,0,0,0,0
2018,0,当初,1,一次経費,2465300000,砧センター＊健康づくり課,216,手数料診断書診断書（砧）,1,一般会計,12,使用料及手数料,2,手数料,4,衛生手数料,2,診断書,6,診断書（砧）,0,372,0,376,0,0,0,0,0,0,0,0,0,0,0,4,4,手数料,,,,1,経常,0,0,0,0,0,0,0,0
